symbol,rule,horizon,n_events,mean_pnl,tot_pnl,sharpe_per_event,win_rate,cost,spread_med
MICROCHIP_OVAL,BIG_BOTH_long,10,800,-9.682,-7746.0,-0.326,0.372,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_long,30,795,-9.104,-7238.0,-0.179,0.428,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_long,100,784,-10.912,-8555.0,-0.112,0.467,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_short,5,800,-7.229,-5783.0,-0.344,0.366,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_short,10,800,-6.317,-5054.0,-0.213,0.389,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_short,30,795,-6.896,-5482.0,-0.135,0.449,8.0,8.0
MICROCHIP_OVAL,BIG_BOTH_short,100,784,-5.088,-3989.0,-0.052,0.46,8.0,8.0
MICROCHIP_OVAL,BIG_BID99_long,5,611,-8.997,-5497.0,-0.4,0.334,8.0,8.0
MICROCHIP_OVAL,BIG_BID99_long,10,611,-12.295,-7512.0,-0.389,0.321,8.0,8.0
MICROCHIP_OVAL,BIG_BID99_long,30,610,-13.57,-8278.0,-0.238,0.4,8.0,8.0
MICROCHIP_OVAL,BIG_BID99_long,100,608,-30.72,-18677.5,-0.295,0.382,8.0,8.0
MICROCHIP_OVAL,BIG_ASK99_short,5,588,-7.372,-4335.0,-0.323,0.381,8.0,8.0
MICROCHIP_OVAL,BIG_ASK99_short,10,588,-5.452,-3206.0,-0.166,0.429,8.0,8.0
MICROCHIP_OVAL,BIG_ASK99_short,30,587,-0.917,-538.0,-0.016,0.492,8.0,8.0
MICROCHIP_OVAL,BIG_ASK99_short,100,585,9.273,5424.5,0.09,0.532,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_long,5,1203,-7.085,-8523.5,-0.238,0.406,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_long,10,1202,-6.841,-8223.0,-0.162,0.428,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_long,30,1202,-3.255,-3912.5,-0.045,0.49,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_long,100,1201,-7.014,-8423.5,-0.056,0.476,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_short,5,1203,-8.915,-10724.5,-0.299,0.392,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_short,10,1202,-9.159,-11009.0,-0.217,0.407,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_short,30,1202,-12.745,-15319.5,-0.175,0.425,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID_ONLY_short,100,1201,-8.986,-10792.5,-0.072,0.474,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_long,5,1958,-7.84,-15350.0,-0.273,0.385,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_long,10,1958,-8.019,-15701.5,-0.198,0.43,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_long,30,1954,-6.65,-12995.0,-0.094,0.467,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_long,100,1953,-5.697,-11125.5,-0.045,0.484,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_short,5,1958,-8.16,-15978.0,-0.284,0.382,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_short,10,1958,-7.981,-15626.5,-0.197,0.418,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_short,30,1954,-9.35,-18269.0,-0.132,0.438,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK_ONLY_short,100,1953,-10.303,-20122.5,-0.082,0.465,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_long,5,315,-5.2,-1638.0,-0.197,0.435,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_long,10,315,-2.403,-757.0,-0.065,0.489,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_long,30,315,3.197,1007.0,0.049,0.492,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_long,100,311,13.537,4210.0,0.116,0.547,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_short,5,315,-10.8,-3402.0,-0.41,0.327,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_short,10,315,-13.597,-4283.0,-0.365,0.349,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_short,30,315,-19.197,-6047.0,-0.296,0.394,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BOTH_short,100,311,-29.537,-9186.0,-0.254,0.389,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID99_long,5,476,-6.508,-3098.0,-0.22,0.416,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID99_long,10,476,-5.487,-2612.0,-0.135,0.456,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID99_long,30,476,2.636,1254.5,0.038,0.502,8.0,8.0
MICROCHIP_RECTANGLE,BIG_BID99_long,100,474,2.341,1109.5,0.018,0.489,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK99_short,5,436,-9.108,-3971.0,-0.321,0.353,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK99_short,10,436,-10.056,-4384.5,-0.244,0.388,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK99_short,30,435,-14.528,-6319.5,-0.199,0.414,8.0,8.0
MICROCHIP_RECTANGLE,BIG_ASK99_short,100,434,-9.287,-4030.5,-0.07,0.465,8.0,8.0
MICROCHIP_SQUARE,BIG_BID_ONLY_long,5,68,-11.25,-765.0,-0.286,0.368,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_long,10,68,-12.676,-862.0,-0.184,0.426,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_long,30,68,6.206,422.0,0.062,0.544,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_long,100,68,41.735,2838.0,0.243,0.574,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_short,5,68,-12.75,-867.0,-0.324,0.441,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_short,10,68,-11.324,-770.0,-0.164,0.412,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_short,30,68,-30.206,-2054.0,-0.303,0.338,12.0,12.0
MICROCHIP_SQUARE,BIG_BID_ONLY_short,100,68,-65.735,-4470.0,-0.383,0.368,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_long,5,74,-16.466,-1218.5,-0.427,0.284,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_long,10,74,-13.209,-977.5,-0.216,0.405,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_long,30,74,-16.568,-1226.0,-0.131,0.473,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_long,100,74,-5.98,-442.5,-0.027,0.527,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_short,5,74,-7.534,-557.5,-0.195,0.365,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_short,10,74,-10.791,-798.5,-0.176,0.419,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_short,30,74,-7.432,-550.0,-0.059,0.459,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK_ONLY_short,100,74,-18.02,-1333.5,-0.08,0.459,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_long,5,5782,-11.848,-68504.0,-0.262,0.396,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_long,10,5780,-11.266,-65117.0,-0.176,0.432,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_long,30,5777,-8.387,-48452.5,-0.076,0.466,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_long,100,5766,0.78,4495.0,0.004,0.507,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_short,5,5782,-12.152,-70264.0,-0.269,0.378,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_short,10,5780,-12.734,-73603.0,-0.199,0.413,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_short,30,5777,-15.613,-90195.5,-0.141,0.443,12.0,12.0
MICROCHIP_SQUARE,BIG_BOTH_short,100,5766,-24.78,-142879.0,-0.119,0.441,12.0,12.0
MICROCHIP_SQUARE,BIG_BID99_long,5,5850,-11.841,-69269.0,-0.262,0.395,12.0,12.0
MICROCHIP_SQUARE,BIG_BID99_long,10,5848,-11.282,-65979.0,-0.176,0.432,12.0,12.0
MICROCHIP_SQUARE,BIG_BID99_long,30,5845,-8.217,-48030.5,-0.074,0.467,12.0,12.0
MICROCHIP_SQUARE,BIG_BID99_long,100,5834,1.257,7333.0,0.006,0.508,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK99_short,5,5856,-12.094,-70821.5,-0.268,0.378,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK99_short,10,5854,-12.71,-74401.5,-0.199,0.413,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK99_short,30,5851,-15.509,-90745.5,-0.14,0.443,12.0,12.0
MICROCHIP_SQUARE,BIG_ASK99_short,100,5840,-24.694,-144212.5,-0.119,0.441,12.0,12.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_long,5,1184,-8.486,-10047.5,-0.306,0.381,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_long,10,1184,-8.413,-9961.0,-0.206,0.414,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_long,30,1180,-8.219,-9699.0,-0.114,0.453,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_long,100,1169,-11.454,-13390.0,-0.093,0.458,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_short,5,1184,-9.514,-11264.5,-0.344,0.379,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_short,10,1184,-9.587,-11351.0,-0.235,0.41,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_short,30,1180,-9.781,-11541.0,-0.135,0.445,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID_ONLY_short,100,1169,-6.546,-7652.0,-0.053,0.478,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_long,5,1189,-9.671,-11498.5,-0.337,0.369,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_long,10,1188,-10.185,-12099.5,-0.25,0.412,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_long,30,1186,-10.989,-13033.5,-0.156,0.432,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_long,100,1173,-10.287,-12066.5,-0.082,0.488,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_short,5,1189,-8.329,-9903.5,-0.29,0.389,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_short,10,1188,-7.815,-9284.5,-0.192,0.421,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_short,30,1186,-7.011,-8314.5,-0.1,0.449,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK_ONLY_short,100,1173,-7.713,-9047.5,-0.062,0.458,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_long,5,5830,-9.534,-55585.5,-0.296,0.373,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_long,10,5828,-9.564,-55741.0,-0.211,0.406,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_long,30,5825,-10.037,-58467.0,-0.13,0.445,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_long,100,5814,-17.071,-99248.0,-0.116,0.448,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_short,5,5830,-8.466,-49354.5,-0.263,0.391,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_short,10,5828,-8.436,-49163.0,-0.186,0.422,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_short,30,5825,-7.963,-46383.0,-0.103,0.46,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BOTH_short,100,5814,-0.929,-5404.0,-0.006,0.505,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID99_long,5,349,-10.781,-3762.5,-0.381,0.327,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID99_long,10,349,-11.36,-3964.5,-0.266,0.401,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID99_long,30,347,-7.808,-2709.5,-0.114,0.45,9.0,9.0
MICROCHIP_TRIANGLE,BIG_BID99_long,100,342,-1.42,-485.5,-0.011,0.488,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK99_short,5,330,-8.841,-2917.5,-0.316,0.373,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK99_short,10,330,-10.467,-3454.0,-0.263,0.385,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK99_short,30,330,-5.229,-1725.5,-0.081,0.448,9.0,9.0
MICROCHIP_TRIANGLE,BIG_ASK99_short,100,329,-10.956,-3604.5,-0.094,0.471,9.0,9.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_long,5,35,-7.843,-274.5,-0.303,0.457,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_long,10,35,-9.343,-327.0,-0.301,0.371,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_long,30,35,-14.857,-520.0,-0.269,0.343,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_long,100,35,4.514,158.0,0.047,0.429,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_short,5,35,-16.157,-565.5,-0.625,0.314,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_short,10,35,-14.657,-513.0,-0.472,0.286,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_short,30,35,-9.143,-320.0,-0.166,0.457,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID_ONLY_short,100,35,-28.514,-998.0,-0.298,0.429,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_long,5,34,-22.338,-759.5,-1.139,0.118,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_long,10,34,-20.691,-703.5,-0.74,0.147,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_long,30,34,-18.971,-645.0,-0.4,0.294,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_long,100,34,-17.5,-595.0,-0.231,0.441,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_short,5,34,-1.662,-56.5,-0.085,0.471,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_short,10,34,-3.309,-112.5,-0.118,0.5,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_short,30,34,-5.029,-171.0,-0.106,0.441,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK_ONLY_short,100,34,-6.5,-221.0,-0.086,0.471,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_long,5,2078,-11.969,-24871.0,-0.544,0.267,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_long,10,2078,-12.367,-25698.5,-0.399,0.325,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_long,30,2076,-10.171,-21114.0,-0.198,0.409,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_long,100,2073,-6.51,-13495.0,-0.069,0.465,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_short,5,2078,-12.031,-25001.0,-0.547,0.259,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_short,10,2078,-11.633,-24173.5,-0.376,0.341,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_short,30,2076,-13.829,-28710.0,-0.27,0.378,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BOTH_short,100,2073,-17.49,-36257.0,-0.186,0.436,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID99_long,5,2113,-11.9,-25145.5,-0.539,0.27,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID99_long,10,2113,-12.317,-26025.5,-0.398,0.326,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID99_long,30,2111,-10.248,-21634.0,-0.2,0.408,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_BID99_long,100,2108,-6.327,-13337.0,-0.067,0.464,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK99_short,5,2112,-11.864,-25057.5,-0.539,0.262,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK99_short,10,2112,-11.499,-24286.0,-0.372,0.343,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK99_short,30,2110,-13.688,-28881.0,-0.267,0.379,12.0,12.0
OXYGEN_SHAKE_CHOCOLATE,BIG_ASK99_short,100,2107,-17.313,-36478.0,-0.184,0.436,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_long,5,35,-10.2,-357.0,-0.554,0.314,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_long,10,35,-8.971,-314.0,-0.277,0.371,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_long,30,35,-8.486,-297.0,-0.179,0.4,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_long,100,35,-2.971,-104.0,-0.032,0.486,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_short,5,35,-13.8,-483.0,-0.75,0.257,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_short,10,35,-15.029,-526.0,-0.464,0.371,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_short,30,35,-15.514,-543.0,-0.327,0.286,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID_ONLY_short,100,35,-21.029,-736.0,-0.226,0.343,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_long,5,34,-19.059,-648.0,-0.809,0.176,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_long,10,34,-17.971,-611.0,-0.496,0.294,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_long,30,34,-18.353,-624.0,-0.285,0.353,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_long,100,34,-9.735,-331.0,-0.076,0.471,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_short,5,34,-4.941,-168.0,-0.21,0.471,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_short,10,34,-6.029,-205.0,-0.166,0.471,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_short,30,34,-5.647,-192.0,-0.088,0.588,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK_ONLY_short,100,34,-14.265,-485.0,-0.112,0.471,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_long,5,2078,-12.484,-25941.5,-0.559,0.224,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_long,10,2078,-13.215,-27460.0,-0.43,0.277,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_long,30,2076,-12.525,-26001.0,-0.253,0.36,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_long,100,2073,-12.006,-24887.5,-0.132,0.429,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_short,5,2078,-11.516,-23930.5,-0.516,0.25,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_short,10,2078,-10.785,-22412.0,-0.351,0.322,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_short,30,2076,-11.475,-23823.0,-0.232,0.372,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BOTH_short,100,2073,-11.994,-24864.5,-0.131,0.412,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID99_long,5,2113,-12.446,-26298.5,-0.559,0.225,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID99_long,10,2113,-13.144,-27774.0,-0.427,0.279,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID99_long,30,2111,-12.458,-26298.0,-0.252,0.36,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_BID99_long,100,2108,-11.856,-24991.5,-0.13,0.43,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK99_short,5,2112,-11.41,-24098.5,-0.511,0.253,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK99_short,10,2112,-10.709,-22617.0,-0.347,0.325,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK99_short,30,2110,-11.382,-24015.0,-0.229,0.376,12.0,12.0
OXYGEN_SHAKE_EVENING_BREATH,BIG_ASK99_short,100,2107,-12.031,-25349.5,-0.131,0.413,12.0,12.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_long,5,35,-7.414,-259.5,-0.288,0.314,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_long,10,35,-2.557,-89.5,-0.058,0.457,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_long,30,35,18.529,648.5,0.297,0.6,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_long,100,35,-4.743,-166.0,-0.046,0.4,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_short,5,35,-22.586,-790.5,-0.878,0.171,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_short,10,35,-27.443,-960.5,-0.617,0.314,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_short,30,35,-48.529,-1698.5,-0.778,0.171,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID_ONLY_short,100,35,-25.257,-884.0,-0.248,0.486,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_long,5,34,-20.956,-712.5,-0.766,0.265,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_long,10,34,-22.868,-777.5,-0.834,0.176,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_long,30,34,-16.176,-550.0,-0.24,0.412,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_long,100,34,-23.603,-802.5,-0.173,0.441,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_short,5,34,-9.044,-307.5,-0.33,0.382,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_short,10,34,-7.132,-242.5,-0.26,0.382,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_short,30,34,-13.824,-470.0,-0.205,0.441,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK_ONLY_short,100,34,-6.397,-217.5,-0.047,0.559,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_long,5,2078,-15.061,-31296.0,-0.56,0.27,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_long,10,2078,-14.938,-31040.5,-0.4,0.341,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_long,30,2076,-9.682,-20099.0,-0.148,0.437,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_long,100,2073,2.053,4256.0,0.017,0.485,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_short,5,2078,-14.939,-31044.0,-0.556,0.285,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_short,10,2078,-15.062,-31299.5,-0.404,0.336,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_short,30,2076,-20.318,-42181.0,-0.31,0.373,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BOTH_short,100,2073,-32.053,-66446.0,-0.268,0.401,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID99_long,5,2113,-14.934,-31555.5,-0.556,0.271,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID99_long,10,2113,-14.733,-31130.0,-0.393,0.343,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID99_long,30,2111,-9.214,-19450.5,-0.141,0.44,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_BID99_long,100,2108,1.94,4090.0,0.016,0.484,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK99_short,5,2112,-14.844,-31351.5,-0.552,0.287,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK99_short,10,2112,-14.935,-31542.0,-0.402,0.337,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK99_short,30,2110,-20.214,-42651.0,-0.308,0.374,15.0,15.0
OXYGEN_SHAKE_GARLIC,BIG_ASK99_short,100,2107,-31.639,-66663.5,-0.264,0.404,15.0,15.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_long,5,35,-6.143,-215.0,-0.272,0.343,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_long,10,35,-2.171,-76.0,-0.068,0.371,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_long,30,35,-8.5,-297.5,-0.195,0.371,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_long,100,35,-8.329,-291.5,-0.085,0.4,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_short,5,35,-19.857,-695.0,-0.878,0.171,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_short,10,35,-23.829,-834.0,-0.742,0.257,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_short,30,35,-17.5,-612.5,-0.402,0.343,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID_ONLY_short,100,35,-17.671,-618.5,-0.18,0.4,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_long,5,34,-19.838,-674.5,-0.908,0.235,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_long,10,34,-20.515,-697.5,-0.629,0.235,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_long,30,34,-27.044,-919.5,-0.398,0.324,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_long,100,34,-20.25,-688.5,-0.196,0.412,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_short,5,34,-6.162,-209.5,-0.282,0.382,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_short,10,34,-5.485,-186.5,-0.168,0.441,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_short,30,34,1.044,35.5,0.015,0.5,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK_ONLY_short,100,34,-5.75,-195.5,-0.056,0.529,13.0,13.0
