a,b,family_a,family_b,corr_ret1,corr_ret10,abs_r1,abs_r10
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_OVAL,GALAXY_SOUNDS,MICROCHIP,-0.003343172398542803,-0.022543860436663305,0.003343172398542803,0.022543860436663305
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XS,GALAXY_SOUNDS,PEBBLES,0.0028129696002742624,-0.022491903848873215,0.0028129696002742624,0.022491903848873215
PANEL_4X4,SNACKPACK_STRAWBERRY,PANEL,SNACKPACK,0.00616637191392462,0.022430505965128772,0.00616637191392462,0.022430505965128772
SNACKPACK_RASPBERRY,UV_VISOR_RED,SNACKPACK,UV_VISOR,0.0007430600903989302,-0.02237171689096841,0.0007430600903989302,0.02237171689096841
SNACKPACK_CHOCOLATE,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,0.00273185958711757,-0.022355884773413003,0.00273185958711757,0.022355884773413003
ROBOT_DISHES,SLEEP_POD_NYLON,ROBOT,SLEEP_POD,-0.003770428438656145,-0.022258601267410315,0.003770428438656145,0.022258601267410315
MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,-0.001038799061807547,0.022254124204787524,0.001038799061807547,0.022254124204787524
PEBBLES_XS,ROBOT_VACUUMING,PEBBLES,ROBOT,-0.01033990942395441,-0.022214567727967375,0.01033990942395441,0.022214567727967375
MICROCHIP_CIRCLE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,-0.004722116490879862,-0.022134622675586,0.004722116490879862,0.022134622675586
ROBOT_IRONING,TRANSLATOR_SPACE_GRAY,ROBOT,TRANSLATOR,0.004819778629633866,-0.022018104786622313,0.004819778629633866,0.022018104786622313
MICROCHIP_OVAL,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,-0.004262535961737147,-0.02200583785375913,0.004262535961737147,0.02200583785375913
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_S,OXYGEN_SHAKE,PEBBLES,0.0045758067914962695,0.021962439629326234,0.0045758067914962695,0.021962439629326234
PEBBLES_L,SLEEP_POD_POLYESTER,PEBBLES,SLEEP_POD,0.0026016440299033577,0.021875859216903517,0.0026016440299033577,0.021875859216903517
PEBBLES_XS,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,-0.006209215032582407,-0.021774444031098253,0.006209215032582407,0.021774444031098253
ROBOT_LAUNDRY,UV_VISOR_MAGENTA,ROBOT,UV_VISOR,-0.005146582849749602,-0.02177182394508878,0.005146582849749602,0.02177182394508878
MICROCHIP_CIRCLE,PANEL_4X4,MICROCHIP,PANEL,0.003329170857683824,0.021684171075439754,0.003329170857683824,0.021684171075439754
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,GALAXY_SOUNDS,MICROCHIP,0.008193294572742251,0.021677286757040438,0.008193294572742251,0.021677286757040438
PANEL_4X4,SLEEP_POD_POLYESTER,PANEL,SLEEP_POD,0.0017475705269629563,0.021669318667422645,0.0017475705269629563,0.021669318667422645
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_XL,OXYGEN_SHAKE,PEBBLES,0.005089881371985747,0.021667566890192877,0.005089881371985747,0.021667566890192877
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,OXYGEN_SHAKE,SNACKPACK,0.010006623964315254,-0.021592636774862506,0.010006623964315254,0.021592636774862506
PEBBLES_S,SNACKPACK_RASPBERRY,PEBBLES,SNACKPACK,0.0010055150324573125,0.02156930600685987,0.0010055150324573125,0.02156930600685987
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_TRIANGLE,GALAXY_SOUNDS,MICROCHIP,-0.00258776545259357,-0.021558240607654267,0.00258776545259357,0.021558240607654267
PEBBLES_S,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,0.0010407687153787437,-0.021512169131723678,0.0010407687153787437,0.021512169131723678
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,GALAXY_SOUNDS,PANEL,0.01034475546625275,0.02146598418900712,0.01034475546625275,0.02146598418900712
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,-0.0012128112473482732,-0.02144396291060629,0.0012128112473482732,0.02144396291060629
MICROCHIP_OVAL,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,-0.00034414908175017025,-0.02133979764761038,0.00034414908175017025,0.02133979764761038
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS,SNACKPACK,0.014668993181936462,0.02128893665230261,0.014668993181936462,0.02128893665230261
MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0.007205600875372691,-0.021261449403446573,0.007205600875372691,0.021261449403446573
MICROCHIP_RECTANGLE,SLEEP_POD_NYLON,MICROCHIP,SLEEP_POD,-0.0007895391623880414,-0.02124620637507416,0.0007895391623880414,0.02124620637507416
PEBBLES_M,ROBOT_LAUNDRY,PEBBLES,ROBOT,0.007822168459368714,0.02116971337351111,0.007822168459368714,0.02116971337351111
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,-0.010893099436339718,-0.021116447586869858,0.010893099436339718,0.021116447586869858
PEBBLES_XL,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,-0.004694143186645665,-0.020965293109681853,0.004694143186645665,0.020965293109681853
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS,SLEEP_POD,-0.0012553037974094286,-0.020960997726512665,0.0012553037974094286,0.020960997726512665
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_PISTACHIO,GALAXY_SOUNDS,SNACKPACK,0.015425630151035813,0.020956471466522755,0.015425630151035813,0.020956471466522755
PANEL_1X4,SLEEP_POD_POLYESTER,PANEL,SLEEP_POD,0.0062001690029919645,0.020911491683345808,0.0062001690029919645,0.020911491683345808
PANEL_4X4,SNACKPACK_RASPBERRY,PANEL,SNACKPACK,0.010202734913626492,-0.020899639788974515,0.010202734913626492,0.020899639788974515
OXYGEN_SHAKE_GARLIC,PANEL_4X4,OXYGEN_SHAKE,PANEL,0.005846338011892674,0.020785984536405133,0.005846338011892674,0.020785984536405133
MICROCHIP_TRIANGLE,PEBBLES_XS,MICROCHIP,PEBBLES,-0.0046096221319193754,-0.020785381049363498,0.0046096221319193754,0.020785381049363498
SLEEP_POD_COTTON,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,0.004601076843623798,0.020767282993458674,0.004601076843623798,0.020767282993458674
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_PISTACHIO,GALAXY_SOUNDS,SNACKPACK,0.02584137587388224,0.020681691224538046,0.02584137587388224,0.020681691224538046
MICROCHIP_RECTANGLE,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,0.009440508433010092,0.020673949741470955,0.009440508433010092,0.020673949741470955
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_4X4,GALAXY_SOUNDS,PANEL,-5.4951359290942887e-05,0.020655975728548933,5.4951359290942887e-05,0.020655975728548933
PANEL_4X4,SLEEP_POD_COTTON,PANEL,SLEEP_POD,0.003901810174952853,0.020641805462820382,0.003901810174952853,0.020641805462820382
OXYGEN_SHAKE_GARLIC,TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE,TRANSLATOR,-0.0017500346101161281,0.02061101854122335,0.0017500346101161281,0.02061101854122335
SLEEP_POD_SUEDE,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0.01960845591309982,0.020555755390543714,0.01960845591309982,0.020555755390543714
SLEEP_POD_LAMB_WOOL,UV_VISOR_AMBER,SLEEP_POD,UV_VISOR,-0.00019795445021125453,0.020538254264917417,0.00019795445021125453,0.020538254264917417
SNACKPACK_RASPBERRY,TRANSLATOR_GRAPHITE_MIST,SNACKPACK,TRANSLATOR,0.01591138812730959,0.020449661420032707,0.01591138812730959,0.020449661420032707
PANEL_4X4,ROBOT_DISHES,PANEL,ROBOT,-0.0003633700993918337,-0.02042891646374117,0.0003633700993918337,0.02042891646374117
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE,SLEEP_POD,-0.0004686833241605869,-0.020413684921493706,0.0004686833241605869,0.020413684921493706
SLEEP_POD_SUEDE,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,-0.005334574764570479,-0.020371926602540672,0.005334574764570479,0.020371926602540672
PEBBLES_M,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,0.01107649929423451,0.02035854680188355,0.01107649929423451,0.02035854680188355
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_VACUUMING,GALAXY_SOUNDS,ROBOT,0.007325022967697728,-0.02027589324518667,0.007325022967697728,0.02027589324518667
ROBOT_IRONING,UV_VISOR_YELLOW,ROBOT,UV_VISOR,0.0029724212795468647,-0.02026827120203486,0.0029724212795468647,0.02026827120203486
MICROCHIP_CIRCLE,PEBBLES_XL,MICROCHIP,PEBBLES,0.0049961751487424,0.020226848802073167,0.0049961751487424,0.020226848802073167
SLEEP_POD_COTTON,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,-0.00010621419711535466,0.0201630608605953,0.00010621419711535466,0.0201630608605953
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0.01191918727408204,0.020140483081883404,0.01191918727408204,0.020140483081883404
PEBBLES_XS,SLEEP_POD_POLYESTER,PEBBLES,SLEEP_POD,0.0036692542901245904,-0.01997979471033878,0.0036692542901245904,0.01997979471033878
PANEL_4X4,TRANSLATOR_ECLIPSE_CHARCOAL,PANEL,TRANSLATOR,-0.0069577718416903985,-0.019901044374515904,0.0069577718416903985,0.019901044374515904
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,-0.0030671271079041602,0.01988973665168159,0.0030671271079041602,0.01988973665168159
MICROCHIP_SQUARE,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,-0.00691704509298797,0.01988758968678151,0.00691704509298797,0.01988758968678151
MICROCHIP_OVAL,PANEL_1X2,MICROCHIP,PANEL,-0.003207173053385496,-0.01979778174388391,0.003207173053385496,0.01979778174388391
PANEL_4X4,PEBBLES_XL,PANEL,PEBBLES,0.0013122805399080853,0.019770834287872414,0.0013122805399080853,0.019770834287872414
PANEL_4X4,TRANSLATOR_ASTRO_BLACK,PANEL,TRANSLATOR,0.0004068150716396931,-0.019768946722157395,0.0004068150716396931,0.019768946722157395
PANEL_2X4,PEBBLES_XS,PANEL,PEBBLES,0.0007437658068387106,-0.019760041622332625,0.0007437658068387106,0.019760041622332625
PEBBLES_L,SLEEP_POD_LAMB_WOOL,PEBBLES,SLEEP_POD,-0.003118647528157045,0.01973088440632422,0.003118647528157045,0.01973088440632422
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,SLEEP_POD,TRANSLATOR,-0.00958033298142572,-0.01969629260198941,0.00958033298142572,0.01969629260198941
SLEEP_POD_NYLON,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0.0010810914217999847,-0.01964710618786321,0.0010810914217999847,0.01964710618786321
TRANSLATOR_SPACE_GRAY,UV_VISOR_ORANGE,TRANSLATOR,UV_VISOR,-0.002945549476584632,0.019641097520378462,0.002945549476584632,0.019641097520378462
MICROCHIP_CIRCLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,-0.004699230205171839,0.01962133888583486,0.004699230205171839,0.01962133888583486
ROBOT_DISHES,SNACKPACK_RASPBERRY,ROBOT,SNACKPACK,0.011771758113591858,-0.019583919520908755,0.011771758113591858,0.019583919520908755
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS,TRANSLATOR,0.013546365805460942,-0.01958271355827288,0.013546365805460942,0.01958271355827288
TRANSLATOR_SPACE_GRAY,UV_VISOR_AMBER,TRANSLATOR,UV_VISOR,0.012314688455701966,0.019582187628139312,0.012314688455701966,0.019582187628139312
PEBBLES_S,UV_VISOR_AMBER,PEBBLES,UV_VISOR,-0.001121613180884165,-0.01957782670215216,0.001121613180884165,0.01957782670215216
PANEL_4X4,SLEEP_POD_SUEDE,PANEL,SLEEP_POD,0.008440971474895207,0.019560133801103826,0.008440971474895207,0.019560133801103826
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,-0.009756360976866583,-0.01952173054262231,0.009756360976866583,0.01952173054262231
MICROCHIP_CIRCLE,PEBBLES_M,MICROCHIP,PEBBLES,-0.00841574181522,-0.019498737185394188,0.00841574181522,0.019498737185394188
PANEL_1X4,UV_VISOR_RED,PANEL,UV_VISOR,0.0013968026111448484,-0.01944904611206834,0.0013968026111448484,0.01944904611206834
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_RASPBERRY,OXYGEN_SHAKE,SNACKPACK,0.016660610352003634,0.019447990065287732,0.016660610352003634,0.019447990065287732
PANEL_2X2,PEBBLES_M,PANEL,PEBBLES,0.0023154893590179243,0.019439721091411042,0.0023154893590179243,0.019439721091411042
MICROCHIP_OVAL,PEBBLES_L,MICROCHIP,PEBBLES,-0.0017830537369544412,-0.019432668765830184,0.0017830537369544412,0.019432668765830184
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE,TRANSLATOR,0.004610865083060867,-0.019412616403697368,0.004610865083060867,0.019412616403697368
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_4X4,GALAXY_SOUNDS,PANEL,0.004904702183500731,-0.01935307820832333,0.004904702183500731,0.01935307820832333
MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,-0.0014355401125204404,0.019307271023490336,0.0014355401125204404,0.019307271023490336
OXYGEN_SHAKE_MINT,UV_VISOR_ORANGE,OXYGEN_SHAKE,UV_VISOR,-0.004942836422732273,-0.019295632147496196,0.004942836422732273,0.019295632147496196
MICROCHIP_CIRCLE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0.0003782249420679977,-0.019242580103170506,0.0003782249420679977,0.019242580103170506
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_SQUARE,GALAXY_SOUNDS,MICROCHIP,0.017192793073961616,0.019214805598250395,0.017192793073961616,0.019214805598250395
SNACKPACK_VANILLA,UV_VISOR_ORANGE,SNACKPACK,UV_VISOR,0.016393455000355453,0.019182084535284,0.016393455000355453,0.019182084535284
TRANSLATOR_VOID_BLUE,UV_VISOR_MAGENTA,TRANSLATOR,UV_VISOR,0.0056135021004480035,0.019169902358911674,0.0056135021004480035,0.019169902358911674
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_POLYESTER,OXYGEN_SHAKE,SLEEP_POD,-0.0004052973180816801,-0.019154292497818505,0.0004052973180816801,0.019154292497818505
MICROCHIP_TRIANGLE,PANEL_2X2,MICROCHIP,PANEL,0.006009568180237059,0.019141337247282633,0.006009568180237059,0.019141337247282633
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,ROBOT,SLEEP_POD,-0.002359540895391756,0.019058974773324966,0.002359540895391756,0.019058974773324966
MICROCHIP_RECTANGLE,SLEEP_POD_LAMB_WOOL,MICROCHIP,SLEEP_POD,0.00046437430830411106,-0.019034380941063904,0.00046437430830411106,0.019034380941063904
MICROCHIP_CIRCLE,ROBOT_MOPPING,MICROCHIP,ROBOT,5.212798229249535e-05,-0.018963399518857442,5.212798229249535e-05,0.018963399518857442
ROBOT_IRONING,SLEEP_POD_NYLON,ROBOT,SLEEP_POD,0.012619385880388682,0.01888942155240709,0.012619385880388682,0.01888942155240709
SNACKPACK_CHOCOLATE,TRANSLATOR_VOID_BLUE,SNACKPACK,TRANSLATOR,0.004822360192709798,-0.018881511180425185,0.004822360192709798,0.018881511180425185
SNACKPACK_PISTACHIO,UV_VISOR_RED,SNACKPACK,UV_VISOR,0.023160522479235803,0.01883286962113812,0.023160522479235803,0.01883286962113812
PEBBLES_XL,SLEEP_POD_POLYESTER,PEBBLES,SLEEP_POD,0.003432597409487324,0.018785983414243437,0.003432597409487324,0.018785983414243437
PEBBLES_XL,ROBOT_LAUNDRY,PEBBLES,ROBOT,-0.00045753933097174445,-0.018773712209750465,0.00045753933097174445,0.018773712209750465
ROBOT_MOPPING,SNACKPACK_PISTACHIO,ROBOT,SNACKPACK,-0.00989969201631596,-0.018771811115735212,0.00989969201631596,0.018771811115735212
OXYGEN_SHAKE_GARLIC,SLEEP_POD_SUEDE,OXYGEN_SHAKE,SLEEP_POD,0.006910698531359333,0.01874340899231806,0.006910698531359333,0.01874340899231806
SLEEP_POD_SUEDE,UV_VISOR_MAGENTA,SLEEP_POD,UV_VISOR,-0.00011147884264476625,0.018736956062006385,0.00011147884264476625,0.018736956062006385
PANEL_4X4,PEBBLES_S,PANEL,PEBBLES,-0.0034636986314337636,-0.018654499114806922,0.0034636986314337636,0.018654499114806922
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X4,GALAXY_SOUNDS,PANEL,0.018171537296764857,0.018633014586144088,0.018171537296764857,0.018633014586144088
ROBOT_DISHES,SNACKPACK_STRAWBERRY,ROBOT,SNACKPACK,-0.0017628350521757985,0.01862582822920419,0.0017628350521757985,0.01862582822920419
SNACKPACK_PISTACHIO,TRANSLATOR_GRAPHITE_MIST,SNACKPACK,TRANSLATOR,0.0081904125464093,-0.01862382877249957,0.0081904125464093,0.01862382877249957
PANEL_2X4,SLEEP_POD_NYLON,PANEL,SLEEP_POD,0.007251497557039512,0.018568638410810773,0.007251497557039512,0.018568638410810773
PANEL_2X2,PEBBLES_XS,PANEL,PEBBLES,0.01181356728200738,0.018454519642903684,0.01181356728200738,0.018454519642903684
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,GALAXY_SOUNDS,UV_VISOR,0.01012592908549089,0.018348561415042004,0.01012592908549089,0.018348561415042004
SNACKPACK_STRAWBERRY,TRANSLATOR_GRAPHITE_MIST,SNACKPACK,TRANSLATOR,0.0033625230396529602,-0.01818390054121516,0.0033625230396529602,0.01818390054121516
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,OXYGEN_SHAKE,PANEL,0.004967320381306811,-0.018181126233230118,0.004967320381306811,0.018181126233230118
ROBOT_DISHES,SNACKPACK_VANILLA,ROBOT,SNACKPACK,0.0020993111337702197,-0.018167246902268796,0.0020993111337702197,0.018167246902268796
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE,TRANSLATOR,-0.0016048423248252964,-0.018144315514587728,0.0016048423248252964,0.018144315514587728
SLEEP_POD_SUEDE,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0.0026740770125508267,-0.018096532751991877,0.0026740770125508267,0.018096532751991877
PEBBLES_XS,TRANSLATOR_VOID_BLUE,PEBBLES,TRANSLATOR,-0.018006812183055766,-0.018047524397133308,0.018006812183055766,0.018047524397133308
OXYGEN_SHAKE_MINT,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,0.01602789408014931,0.01796560187519961,0.01602789408014931,0.01796560187519961
PANEL_2X2,PEBBLES_S,PANEL,PEBBLES,-0.003932629916400356,0.017960594009629544,0.003932629916400356,0.017960594009629544
ROBOT_DISHES,UV_VISOR_RED,ROBOT,UV_VISOR,0.010541917688649087,0.01794946929431489,0.010541917688649087,0.01794946929431489
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,0.006097224356281603,0.01774897288820439,0.006097224356281603,0.01774897288820439
MICROCHIP_TRIANGLE,ROBOT_MOPPING,MICROCHIP,ROBOT,-0.0005611818901276609,0.01771201876302665,0.0005611818901276609,0.01771201876302665
ROBOT_DISHES,TRANSLATOR_SPACE_GRAY,ROBOT,TRANSLATOR,-0.004041780944269748,-0.01767288866930445,0.004041780944269748,0.01767288866930445
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_XS,OXYGEN_SHAKE,PEBBLES,-0.0010516536213991754,0.017648283819758748,0.0010516536213991754,0.017648283819758748
SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,SNACKPACK,TRANSLATOR,0.01657560913818496,0.01748511192560835,0.01657560913818496,0.01748511192560835
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_ORANGE,TRANSLATOR,UV_VISOR,-0.010118528528653498,-0.017472792242555175,0.010118528528653498,0.017472792242555175
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,ROBOT,TRANSLATOR,0.007010509579828738,-0.017463677740484046,0.007010509579828738,0.017463677740484046
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,0.003826940840334503,0.017433230168431187,0.003826940840334503,0.017433230168431187
OXYGEN_SHAKE_GARLIC,UV_VISOR_YELLOW,OXYGEN_SHAKE,UV_VISOR,-0.0036738431349970977,-0.017381619132829335,0.0036738431349970977,0.017381619132829335
OXYGEN_SHAKE_GARLIC,ROBOT_MOPPING,OXYGEN_SHAKE,ROBOT,0.007945031085510949,0.017340399764594304,0.007945031085510949,0.017340399764594304
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_VACUUMING,GALAXY_SOUNDS,ROBOT,0.006333382326393965,-0.01729343537537837,0.006333382326393965,0.01729343537537837
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0.001148675151594322,-0.017286223856952818,0.001148675151594322,0.017286223856952818
SLEEP_POD_POLYESTER,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0.012754509153423056,0.017225819022172816,0.012754509153423056,0.017225819022172816
PEBBLES_S,SNACKPACK_STRAWBERRY,PEBBLES,SNACKPACK,-0.00012092743974928759,-0.017157265476067676,0.00012092743974928759,0.017157265476067676
SNACKPACK_PISTACHIO,UV_VISOR_YELLOW,SNACKPACK,UV_VISOR,0.016366143793320517,0.017139164923773365,0.016366143793320517,0.017139164923773365
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_YELLOW,GALAXY_SOUNDS,UV_VISOR,-0.0009594658558953679,0.017137261326327362,0.0009594658558953679,0.017137261326327362
MICROCHIP_CIRCLE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,-0.003063382763098647,-0.01709088799983391,0.003063382763098647,0.01709088799983391
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X4,GALAXY_SOUNDS,PANEL,-0.008770572569754043,-0.017088168366545316,0.008770572569754043,0.017088168366545316
ROBOT_DISHES,SNACKPACK_PISTACHIO,ROBOT,SNACKPACK,0.004884666590122423,0.01706859956428341,0.004884666590122423,0.01706859956428341
MICROCHIP_CIRCLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,-0.005831831954378892,-0.017057322508561013,0.005831831954378892,0.017057322508561013
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,GALAXY_SOUNDS,PEBBLES,0.001600086613963127,-0.01703418828997017,0.001600086613963127,0.01703418828997017
PEBBLES_L,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,0.007754187286566078,0.016998779111529118,0.007754187286566078,0.016998779111529118
PANEL_2X4,TRANSLATOR_SPACE_GRAY,PANEL,TRANSLATOR,0.00751195024720666,-0.016998739872428982,0.00751195024720666,0.016998739872428982
MICROCHIP_RECTANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,-0.004502674365575028,-0.016985889726086084,0.004502674365575028,0.016985889726086084
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,-0.0013913301101696716,0.01693622155732211,0.0013913301101696716,0.01693622155732211
SNACKPACK_VANILLA,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,0.016981968884304855,0.016932617274041824,0.016981968884304855,0.016932617274041824
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS,TRANSLATOR,0.0017251673787651923,0.016902809054366568,0.0017251673787651923,0.016902809054366568
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,-0.007853812976462244,-0.01689886691517835,0.007853812976462244,0.01689886691517835
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XL,OXYGEN_SHAKE,PEBBLES,0.0013971486970949215,-0.016838026099246232,0.0013971486970949215,0.016838026099246232
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_VANILLA,GALAXY_SOUNDS,SNACKPACK,0.006815341439327455,-0.016798934100895693,0.006815341439327455,0.016798934100895693
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS,OXYGEN_SHAKE,0.008421632545967622,0.016762443420552855,0.008421632545967622,0.016762443420552855
MICROCHIP_SQUARE,SLEEP_POD_NYLON,MICROCHIP,SLEEP_POD,-0.012139853989242395,-0.016759089008432697,0.012139853989242395,0.016759089008432697
MICROCHIP_SQUARE,ROBOT_IRONING,MICROCHIP,ROBOT,-0.003436760978574098,-0.01674674828339295,0.003436760978574098,0.01674674828339295
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X4,GALAXY_SOUNDS,PANEL,0.002805431686738927,-0.016744313813152445,0.002805431686738927,0.016744313813152445
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_M,OXYGEN_SHAKE,PEBBLES,0.0009693542843933016,0.01674183516361848,0.0009693542843933016,0.01674183516361848
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_POLYESTER,GALAXY_SOUNDS,SLEEP_POD,0.010916244199754595,0.01673052652306123,0.010916244199754595,0.01673052652306123
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,0.00704904705696809,-0.01671466667590996,0.00704904705696809,0.01671466667590996
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE,TRANSLATOR,0.005210699198362033,-0.016690126073874878,0.005210699198362033,0.016690126073874878
PEBBLES_XL,SNACKPACK_VANILLA,PEBBLES,SNACKPACK,0.003842360598883701,-0.016529934803968388,0.003842360598883701,0.016529934803968388
MICROCHIP_CIRCLE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0.0058872267763672385,0.016327017743908205,0.0058872267763672385,0.016327017743908205
ROBOT_MOPPING,SNACKPACK_STRAWBERRY,ROBOT,SNACKPACK,-0.01119309961744077,-0.016323008558952586,0.01119309961744077,0.016323008558952586
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,-0.0004514704719090587,-0.016321298581325548,0.0004514704719090587,0.016321298581325548
PANEL_2X2,UV_VISOR_MAGENTA,PANEL,UV_VISOR,0.000520648857116088,0.016319503314110795,0.000520648857116088,0.016319503314110795
MICROCHIP_TRIANGLE,PANEL_2X4,MICROCHIP,PANEL,0.004056937485483145,0.01630993038042175,0.004056937485483145,0.01630993038042175
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_LAUNDRY,OXYGEN_SHAKE,ROBOT,0.012492062902798445,-0.016277412386262197,0.012492062902798445,0.016277412386262197
SLEEP_POD_POLYESTER,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0.005437713770654115,-0.01615279675491452,0.005437713770654115,0.01615279675491452
